STATE_FDID,STATE,FDID,DEPT_NAME,DEPT_TYPE,TOTAL_INCIDENTS,FIRE_INCIDENTS,STRUCTURE_FIRES,EMS_INCIDENTS,RESPONSE_TIME_AVG,CONTAINMENT_RATE,PROP_LOSS_ADJ,PROP_LOSS_USD,TOTAL_FF,FF_PER_1000_INC,STATIONS,STA_PER_1000,CAREER_PCT,CIV_CAS_PER_1000,FF_INJ_PER_1000,DATA_QUALITY,PEER_GROUP,RESP_NP,CONT_NP,PL_NP,FF1000_NP,RESP_PP,CONT_PP,PL_PP,FF1000_PP
MI-6110,MI,6110,Muskegon FD,Career,779,305,179,0,10.858,55.8824,3.9713,881250.0,38,48.7805,3,3.8511,100.0,9.8361,3.2787,100,S,84.0044,66.4437,83.4459,43.4812,58.444,46.374,73.7668,53.7879
MI-8237,MI,8237,REDFORD TWP FD,Career,568,106,64,0,9.6848,46.1538,30.6137,2169197.0,45,79.2254,3,5.2817,100.0,0.0,0.0,100,S,89.4438,51.03,50.4996,45.4927,74.1935,23.855,26.2332,57.197
MI-6335,MI,6335,ROYAL OAK FIRE DEPARTMENT,Career,648,107,47,0,17.2704,75.0,,45200.0,68,104.9383,3,4.6296,100.0,0.0,0.0,100,S,49.8053,82.3309,,47.0604,11.0057,89.9809,,60.6061
MI-5016,MI,5016,St Clair Shores,Career,565,115,60,0,9.0967,59.0909,60.8381,751350.0,50,88.4956,3,5.3097,100.0,0.0,0.0,100,S,91.6407,68.8216,31.407,46.0533,82.5427,54.5802,8.5202,57.9545
MI-5019,MI,5019,Sterling Heights,Career,601,177,102,0,11.7576,71.4286,13.9169,5248231.0,102,169.7171,5,8.3195,100.0,67.7966,45.1977,100,S,79.366,80.0755,67.2023,51.6385,46.1101,84.542,44.843,75.7576
MI-8251,MI,8251,WESTLAND FIRE DEPARTMENT,Combo,742,208,107,0,17.4768,47.0588,33.2102,1464901.0,0,0.0,0,0.0,,9.6154,0.0,100,S,48.7486,51.5102,48.6903,20.1551,10.8159,26.3359,23.0942,25.6629
MI-4122,MI,4122,WYOMING FIRE DEPARTMENT,Career,587,177,76,0,10.4487,50.0,8.1793,989529.0,50,85.1789,3,5.1107,100.0,16.9492,5.6497,100,S,86.1958,57.9685,75.4928,45.8846,63.9469,32.8244,60.5381,57.7652
MI-5021,MI,5021,Warren FD,Career,1142,317,121,0,16.2269,46.7532,80.5541,2815044.0,256,224.1681,0,0.0,100.0,59.9369,9.4637,100,S,55.2002,51.3943,23.0489,55.6342,13.852,25.1908,4.9327,85.9848
MI-6342,MI,6342,Waterford Township FD,Combo,1610,308,154,0,16.5684,56.9767,,1634145.0,0,0.0,,,,0.0,19.4805,100,S,53.426,66.7815,,20.1551,13.2827,48.0916,,25.6629
MI-8114,MI,8114,YPSILANTI TOWNSHIP FIRE DEPT,Career,661,138,78,0,15.9349,63.3333,14.8269,1954185.0,35,52.9501,3,4.5386,100.0,0.0,0.0,100,S,56.802,72.7197,66.1896,43.7561,15.5598,65.0763,43.0493,53.9773
MN-27131,MN,27131,BLOOMINGTON FIRE DEPT,Combo,644,177,70,0,10.3987,73.6842,1.626,2016370.0,0,0.0,,,,0.0,33.8983,100,S,86.3737,81.0757,90.0621,20.1551,64.8956,88.4542,88.3408,25.6629
MN-69218,MN,69218,DULUTH FIRE DEPT,Combo,748,276,79,0,12.2272,66.6667,1.3306,1482911.0,0,0.0,,,,10.8696,10.8696,100,S,76.8854,76.1741,91.1693,20.1551,41.9355,76.6221,90.3587,25.6629
MN-55205,MN,55205,ROCHESTER FIRE DEPT,Combo,501,250,78,0,11.3043,63.4146,0.6355,1913802.0,0,0.0,,,,8.0,0.0,100,S,81.7075,72.7429,94.2074,20.1551,51.8027,65.458,95.2915,25.6629
MO-9531,MO,9531,Florissant Valley Fire Dist,Combo,697,297,163,0,11.242,47.0588,,1790100.0,0,0.0,,,,0.0,3.367,100,S,82.0578,51.5102,,20.1551,53.5104,26.3359,,25.6629
MO-4808,MO,4808,Independence Fire Department,Combo,1533,636,175,0,11.3269,70.1149,23.4911,7022737.0,0,0.0,,,,7.8616,17.2956,100,S,81.5962,79.4595,57.1699,20.1551,51.4231,82.2519,32.5112,25.6629
MO-5103,MO,5103,Johnson Co Fire Prot Dist,Combo,517,216,65,0,22.106,33.3333,53.1974,993263.0,0,0.0,0,0.0,,4.6296,4.6296,100,S,28.7764,39.1038,35.4847,20.1551,2.4668,6.8702,12.1076,25.6629
MO-4806,MO,4806,Lees Summit Fire Dept,Combo,634,257,85,0,9.4864,61.2903,7.4154,990020.0,0,0.0,,,,0.0,0.0,100,S,90.1613,71.3354,76.7081,20.1551,77.4194,59.6374,62.7803,25.6629
MO-9544,MO,9544,North County Fire and Rescue,Combo,532,287,164,0,12.4266,41.2698,,301800.0,0,0.0,,,,0.0,0.0,100,S,75.8565,47.4001,,20.1551,40.2277,15.458,,25.6629
MO-3907,MO,3907,Springfield Fire Department,Combo,1457,498,164,0,10.1552,48.2456,1.8656,3425727.0,0,0.0,,,,16.0643,0.0,100,S,87.4138,51.8977,89.252,20.1551,67.1727,28.4351,86.9955,25.6629
MO-1102,MO,1102,St Joseph Fire Department,Career,1381,803,164,0,9.9759,30.9859,19.3448,3953500.0,135,97.7552,9,6.517,100.0,8.7173,0.0,100,S,88.2703,35.517,61.2611,46.6249,70.5882,4.5802,36.0987,59.2803
MS-24001,MS,24001,Biloxi FD,Combo,548,265,100,0,11.0385,50.0,20.5475,1251300.0,0,0.0,,,,0.0,7.5472,100,S,83.1869,57.9685,59.8839,20.1551,55.5977,32.8244,34.3049,25.6629
MS-24005,MS,24005,Gulfport FD,Combo,944,541,142,0,10.9493,50.0,8.4904,2160250.0,0,0.0,,,,20.3327,7.3937,100,S,83.6096,57.9685,75.0338,20.1551,57.1157,32.8244,59.417,25.6629
MS-24014,MS,24014,Harrison County Fire Service,Combo,539,399,78,0,10.7816,38.0,38.2578,1827000.0,0,0.0,,,,0.0,2.5063,100,S,84.3493,44.2373,44.9095,20.1551,59.5825,10.9733,19.7309,25.6629
MS-18004,MS,18004,Hattiesburg FD,Career,569,443,181,0,14.3059,48.75,7.3864,4018300.0,120,210.8963,8,14.0598,100.0,2.2573,0.0,100,S,65.8509,51.9706,76.7756,54.687,25.6167,29.3893,63.0045,84.2803
MS-30021,MS,30021,Jackson Co Emergency Services,Combo,606,427,93,0,11.5076,33.8235,,8638125.0,0,0.0,,,,0.0,4.6838,100,S,80.6897,42.3064,,20.1551,48.5769,7.6336,,25.6629
MS-25007,MS,25007,Jackson FD,Combo,1736,1355,693,0,9.3111,38.4868,,3659048.0,0,0.0,,,,2.214,0.0,100,S,90.9066,44.6579,,20.1551,79.6964,12.5954,,25.6629
MS-38012,MS,38012,Meridian FD,Combo,559,422,136,0,8.0668,31.4607,,509326.0,0,0.0,,,,0.0,0.0,100,S,95.0501,35.6826,,20.1551,92.9791,5.1527,,25.6629
MS-17014,MS,17014,Southaven Fire Department,Career,626,192,68,0,15.7929,46.0,,3360700.0,107,170.9265,4,6.3898,100.0,0.0,0.0,100,S,57.5806,50.9042,,51.7474,16.129,23.6641,,76.3258
MT-3001,MT,3001,BILLINGS FIRE DEPARTMENT,Combo,780,373,113,0,11.3013,68.0851,0.6322,3289300.0,0,0.0,,,,13.4048,2.681,100,S,81.7297,78.6249,94.2344,20.1551,52.1822,78.4351,95.5157,25.6629
NC-9203,NC,9203,Cary Fire Department,Combo,758,301,133,0,8.9946,78.5714,0.1289,1031173.0,0,0.0,,,,13.289,0.0,100,S,91.9633,84.2816,96.8809,20.1551,82.9222,93.7023,98.8789,25.6629
NC-3612,NC,3612,City of Gastonia Fire Departme,Career,768,299,105,0,9.4973,66.6667,8.7421,2199460.0,140,182.2917,8,10.4167,100.0,3.3445,3.3445,100,S,90.1224,76.1741,74.5882,52.6238,76.8501,76.6221,58.296,79.1667
NC-1303,NC,1303,Fire Station 3,Career,590,243,94,0,7.0641,70.2703,3.0196,1496885.0,200,338.9831,11,18.6441,100.0,8.2305,0.0,100,S,97.4138,79.4959,85.7953,63.3152,97.3435,83.1107,78.6996,96.0227
NC-4110,NC,4110,Greensboro Fire Dept,Career,975,498,172,0,7.1503,75.8621,0.9337,1323676.0,568,582.5641,23,23.5897,100.0,4.0161,14.0562,100,S,97.2525,83.5067,92.8977,75.5906,96.9639,90.6489,93.722,99.2424
NC-7455,NC,7455,Greenville FireRescue Departm,Career,526,266,135,0,9.7988,71.25,7.7262,4030695.0,5,9.5057,1,1.9011,100.0,30.0752,15.0376,100,S,89.01,79.6648,76.276,40.5716,72.4858,84.3511,61.6592,51.7045
NC-4130,NC,4130,High Point Fire Department,Career,964,469,181,0,7.879,62.1053,3.596,2116047.0,230,238.5892,19,19.7095,99.5652,27.7186,10.661,100,S,95.5506,71.7825,84.202,56.5923,93.9279,62.4046,75.3363,87.3106
NC-4905,NC,4905,Mooresville Fire Department,Career,563,152,73,0,13.2727,50.0,0.2316,190000.0,76,134.9911,4,7.1048,100.0,32.8947,0.0,100,S,71.3098,57.9685,96.3138,48.9385,34.1556,32.8244,98.2063,66.2879
NC-3306,NC,3306,Rocky Mount Fire Dept,Combo,795,312,134,0,9.528,42.8571,12.6161,1040190.0,0,0.0,,,,6.4103,9.6154,100,S,90.0222,48.5527,69.0926,20.1551,76.0911,17.4618,48.6547,25.6629
NC-8050,NC,8050,Salisbury Fire Department,Career,870,408,204,0,7.4436,60.0,13.3757,2925960.0,69,79.3103,3,3.4483,98.5507,0.0,4.902,100,S,96.5684,70.004,67.9989,45.4981,96.2049,56.7748,46.861,57.3864
NC-1101,NC,1101,Station 1,Career,901,507,214,0,10.1103,62.5,15.1316,3951474.0,263,291.8979,12,13.3185,99.6183,7.8895,7.8895,100,S,87.5918,72.17,65.8115,60.5226,67.5522,62.8817,42.8251,93.1818
NC-1807,NC,1807,Station 1,Career,530,203,57,0,8.9497,36.6667,5.9601,1120200.0,133,250.9434,7,13.2075,100.0,14.7783,0.0,100,S,92.0578,43.3,79.2331,57.5885,83.6812,9.542,66.3677,88.447
NC-6508,NC,6508,Wilmington Fire Dept,Career,1988,1113,685,0,9.154,65.0485,0.1356,4327524.0,189,95.0704,11,5.5332,100.0,4.4924,7.1878,100,S,91.4071,73.5709,96.8674,46.3854,81.5939,70.9924,98.6547,58.7121
NC-3423,NC,3423,WinstonSalem Fire,Career,1791,825,294,0,9.4265,72.1461,1.3273,3523759.0,367,204.9135,56,31.2674,100.0,16.9697,3.6364,100,S,90.356,80.5591,91.1963,54.2079,77.9886,85.4962,90.583,82.9545
ND-9109,ND,9109,Fargo Fire Department,Combo,926,267,114,0,11.9783,84.5361,0.3997,647580.0,0,0.0,,,,14.9813,11.236,100,S,78.2258,86.5735,95.3281,20.1551,43.833,96.9466,97.3094,25.6629
NE-2006,NE,2006,Lincoln Fire Rescue,Career,1790,900,301,0,9.2841,79.4521,1.6339,6246450.0,287,160.3352,14,7.8212,100.0,6.6667,8.8889,100,S,91.0011,84.4406,90.0216,50.8492,80.2657,94.2748,88.1166,72.5379
NH-80230,NH,80230,Dover Fire Rescue,Career,627,124,73,0,21.9821,65.0,61.313,2115115.0,30,47.8469,2,3.1898,100.0,0.0,0.0,100,S,29.2492,73.5312,31.3124,43.4567,2.6565,70.5153,8.296,53.5985
NH-51714,NH,51714,Manchester Fire Department,Combo,792,255,118,0,8.7551,65.4545,5.3635,2502483.0,0,0.0,,,,7.8431,0.0,100,S,92.8754,73.7133,80.2998,20.1551,87.2865,72.9962,68.3857,25.6629
NH-52280,NH,52280,Nashua Fire Rescue,Career,589,187,71,0,12.554,65.7895,22.8365,1278500.0,167,283.5314,,,100.0,32.0856,10.6952,100,S,75.2058,73.7994,57.7775,59.8421,39.2789,74.6183,33.4081,91.8561
NJ-7020,NJ,7020,Bloomfield Fire Department,Career,520,109,55,0,5.5072,70.3704,0.777,1059500.0,126,242.3077,1,1.9231,71.4286,18.3486,36.6972,100,S,99.0934,79.5191,93.5323,56.8753,99.6205,83.3969,94.3946,87.8788
NJ-4130,NJ,4130,Cherry Hill Fire Department,Career,688,287,166,0,10.5068,65.3061,1.368,2397935.0,204,296.5116,8,11.6279,75.0,3.4843,0.0,100,S,85.812,73.6338,90.9533,60.8655,63.1879,72.2328,90.1345,93.5606
NJ-15025,NJ,15025,DOVER TOWNSHIP FIRE DEPARTMENT,Volunteer,603,235,89,0,16.4898,54.5455,83.1314,5623425.0,300,497.5124,,,0.0,25.5319,12.766,100,S,53.8154,65.5064,22.1172,71.8563,13.6622,43.8931,4.0359,98.6742
NJ-20004,NJ,20004,Elizabeth Fire Department,Combo,964,312,159,0,8.651,57.7778,,8000.0,0,0.0,,,,6.4103,19.2308,100,S,93.2981,68.1857,,20.1551,88.9943,50.9542,,25.6629
NJ-1020,NJ,1020,Fire Headquarters,Career,853,343,188,0,7.8747,42.8571,66.6667,100000.0,225,263.7749,6,7.034,100.0,0.0,2.9155,100,S,95.5617,48.5527,29.1385,58.4867,94.1176,17.4618,7.1749,89.7727
NJ-7140,NJ,7140,NEWARK FIRE DEPARTMENT HQ,Career,1999,735,385,0,7.9471,35.7143,,0.0,650,325.1626,1,0.5003,100.0,10.8844,32.6531,100,S,95.3671,42.674,,62.4878,93.5484,8.7786,,95.0758
NJ-16080,NJ,16080,Paterson Fire Department,Career,1356,392,171,0,8.2845,45.5696,11.0204,905550.0,376,277.2861,1,0.7375,95.7447,10.2041,38.2653,100,S,94.4883,50.7982,71.307,59.423,92.4099,22.9008,52.0179,91.0985
NM-1013,NM,1013,BERNALILLO COUNTY,Career,1380,969,201,0,16.2252,48.227,16.1956,3249261.0,225,163.0435,10,7.2464,100.0,4.128,0.0,100,S,55.2113,51.8911,64.5828,51.1023,14.0417,28.2443,41.704,72.9167
NM-15001,NM,15001,Eddy County,Combo,717,386,54,0,27.0718,33.3333,100.0,1010000.0,0,0.0,,,,0.0,0.0,100,S,14.099,39.1038,8.061,20.1551,0.9488,6.8702,0.7848,25.6629
NM-45037,NM,45037,FARMINGTON,Combo,667,184,72,0,12.1336,51.5625,,1211398.0,0,0.0,,,,0.0,0.0,100,S,77.386,64.1055,,20.1551,42.8843,37.7863,,25.6629
NM-25013,NM,25013,Hobbs Fire Department,Combo,613,335,161,0,11.0932,43.0556,100.0,23000.0,0,0.0,,,,0.0,0.0,100,S,82.8977,49.2349,8.061,20.1551,54.8387,17.9389,0.7848,25.6629
NM-13109,NM,13109,Las Cruces Fire Department,Combo,1251,772,240,0,13.7964,57.1429,16.81,3321635.0,0,0.0,,,,9.0674,0.0,100,S,68.5428,67.4505,63.7456,20.1551,30.5503,48.855,40.8072,25.6629
NM-49061,NM,49061,SANTA FE FIRE DEPT,Combo,602,394,85,0,14.0187,46.875,38.9084,556001.0,0,0.0,,,,2.5381,0.0,100,S,67.3971,51.4241,44.3829,20.1551,28.8425,25.4771,18.6099,25.6629
NV-5001,NV,5001,Elko FD,Volunteer,619,76,41,0,15.4276,40.9091,49.2605,583000.0,48,77.5444,1,1.6155,45.8333,13.1579,13.1579,100,S,59.5217,47.2345,38.1177,45.3947,18.2163,14.8855,13.9013,56.8182
NV-3001,NV,3001,Henderson FD,Combo,959,679,175,0,12.1811,66.1157,3.4454,4331800.0,0,0.0,,,,42.7099,0.0,100,S,77.1635,73.8491,84.6476,20.1551,42.6945,75.5725,75.7848,25.6629
NV-3004,NV,3004,North Las Vegas FD,Combo,1688,1335,409,0,12.5841,56.5217,,11442177.0,0,0.0,,,,5.9925,0.0,100,S,75.0111,66.6788,,20.1551,39.0892,46.9466,,25.6629
NV-16002,NV,16002,Sparks FD,Combo,602,308,102,0,11.0373,68.4211,100.0,473050.0,0,0.0,,,,12.987,12.987,100,S,83.198,78.711,8.061,20.1551,55.7875,79.1031,0.7848,25.6629
NV-16104,NV,16104,Truckee Meadows FPD,Combo,602,268,96,0,24.8345,56.7568,33.2917,739070.0,0,0.0,,,,3.7313,3.7313,100,S,19.7219,66.7517,48.6497,20.1551,1.8975,47.6145,22.87,25.6629
NY-1001,NY,1001,ALBANY FIRE DEPARTMENT,Combo,713,255,147,0,9.3261,33.3333,17.4414,909090.0,0,0.0,,,,0.0,0.0,100,S,90.8565,39.1038,63.003,20.1551,79.5066,6.8702,39.0135,25.6629
NY-60033,NY,60033,NEW ROCHELLE CITY FIRE DEPT,Combo,756,396,338,0,11.2447,72.7273,100.0,4800.0,0,0.0,,,,0.0,0.0,100,S,82.0245,80.7478,8.061,20.1551,53.3207,86.355,0.7848,25.6629
NY-47021,NY,47021,SCHENECTADY CITY FIRE DEPT,Combo,896,328,156,0,11.4429,38.4615,60.0,1500.0,0,0.0,,,,3.0488,21.3415,100,S,80.9844,44.5055,31.8188,20.1551,49.7154,12.2137,9.3049,25.6629
NY-34051,NY,34051,SYRACUSE CITY FIRE DEPT,Combo,991,519,289,0,6.2249,59.2593,10.8391,4370615.0,0,0.0,,,,7.7071,13.4875,100,S,98.515,68.8912,71.5231,20.1551,99.241,55.1527,52.6906,25.6629
OH-76009,OH,76009,CANTON FIRE DEPARTMENT,Career,656,276,120,0,12.1932,46.9697,3.3464,779351.0,167,254.5732,,,100.0,86.9565,32.6087,100,S,77.069,51.4506,84.8771,57.8606,42.5047,25.8588,76.9058,88.6364
OH-31103,OH,31103,COLERAIN TWP FIRE DEPARTMENT,Career,567,273,132,0,10.8858,67.5,7.065,831630.0,65,114.6384,,,100.0,21.978,14.652,100,S,83.871,78.5388,77.2617,47.6048,58.0645,78.0534,63.4529,62.8788
OH-57011,OH,57011,DAYTON FIRE DEPARTMENT,Career,1750,1077,455,0,12.5476,37.5,9.1659,3703849.0,370,211.4286,,,100.0,17.6416,1.857,100,S,75.2336,43.8167,73.9536,54.7251,39.4687,10.3053,56.9507,84.6591
OH-18035,OH,18035,EUCLID FIRE DEPARTMENT,Career,580,154,80,0,19.6585,68.75,26.7735,1373800.0,76,131.0345,,,100.0,38.961,32.4675,100,S,38.6429,78.8004,53.9427,48.6119,5.5028,79.8664,29.8206,65.3409
OH-9015,OH,9015,HAMILTON FIRE DEPARTMENT,Career,640,223,102,0,12.8415,47.7778,36.1895,1682450.0,113,176.5625,,,100.0,17.9372,8.9686,100,S,73.6374,51.7752,46.3678,52.2101,36.6224,27.2901,21.0762,78.2197
OH-18050,OH,18050,LAKEWOOD FIRE DEPARTMENT,Career,513,99,75,0,7.3884,68.4211,7.5298,1043000.0,72,140.3509,,,100.0,0.0,10.101,100,S,96.6963,78.711,76.546,49.2569,96.3947,79.1031,62.3318,67.4242
OH-47021,OH,47021,LORAIN FIRE DEPARTMENT,Career,819,272,119,0,10.0512,60.6557,14.3369,926340.0,82,100.1221,,,100.0,14.7059,7.3529,100,S,87.8921,71.0737,66.7567,46.859,69.0702,58.0153,43.722,59.4697
OH-70009,OH,70009,MANSFIELD FIRE DEPARTMENT,Career,513,211,104,0,9.6503,57.1429,,1315950.0,97,189.0838,,,100.0,33.1754,33.1754,100,S,89.5606,67.4505,,53.0702,74.5731,48.855,,80.1136
OH-9021,OH,9021,MIDDLETOWN DIVISION OF FIRE,Career,500,231,116,0,10.8378,57.8947,23.21,1075850.0,78,156.0,,,100.0,12.987,4.329,100,S,84.1157,68.2089,57.3724,50.5498,59.203,51.2405,32.9596,71.2121
OH-45025,OH,45025,NEWARK FIRE DEPARTMENT,Career,555,204,76,0,12.2463,42.2222,36.1525,2381800.0,75,135.1351,,,100.0,9.8039,0.0,100,S,76.802,47.8075,46.4083,48.9575,41.7457,16.7939,21.3004,66.4773
OH-18081,OH,18081,PARMA FIRE DEPARTMENT,Career,738,172,117,0,14.8411,77.4194,2.8536,820450.0,100,135.5014,,,100.0,17.4419,23.2558,100,S,62.7308,83.8047,86.3894,48.9929,22.0114,92.5573,80.0448,66.6667
OH-12029,OH,12029,Springfield FireRescue Division,Career,774,298,151,0,12.8431,57.4074,2.9325,1590705.0,127,164.0827,,,100.0,43.6242,23.4899,100,S,73.6318,68.1195,86.0654,51.1758,36.4326,49.8092,79.148,73.6742
OH-9123,OH,9123,WEST CHESTER TWP FIRE DEPARTME,Career,523,235,109,0,11.4508,72.4138,2.0242,724136.0,61,116.6348,,,100.0,12.766,4.2553,100,S,80.9455,80.612,88.6173,47.7137,49.1461,85.8779,85.8744,63.2576
OH-50043,OH,50043,YOUNGSTOWN FIRE DEPARTMENT,Career,825,377,152,0,14.9405,32.2314,1.1613,1155939.0,135,163.6364,,,100.0,18.5676,61.008,100,S,62.1413,35.8349,91.885,51.1513,21.0626,5.916,92.1525,73.2955
OK-72002,OK,72002,Broken Arrow,Career,575,208,92,0,9.6785,75.2809,36.7583,2995800.0,81,140.8696,,,100.0,9.6154,4.8077,100,S,89.4716,83.4669,46.0437,49.3087,74.3833,90.458,20.852,67.6136
OK-55010,OK,55010,Midwest City,Career,606,205,99,0,10.3109,52.8302,2.0083,1280120.0,91,150.165,,,100.0,4.878,9.7561,100,S,86.7742,64.5426,88.6849,50.1089,65.6546,39.5038,86.0987,69.1288
OK-51006,OK,51006,Muskogee,Career,657,416,100,0,9.3313,29.2135,3.8668,5121200.0,100,152.207,,,100.0,4.8077,0.0,100,S,90.8343,34.5963,83.6349,50.2232,79.3169,3.4351,74.2152,69.697
OK-63011,OK,63011,Shawnee,Career,653,347,95,0,14.0282,28.169,24.8986,2174100.0,48,73.5069,,,100.0,0.0,0.0,100,S,67.3248,33.3907,55.7926,45.1007,28.6528,3.2443,31.6143,55.8712
OR-24,OR,24,Bend FD,Combo,717,301,121,0,17.6043,53.7313,9.3652,3161150.0,0,0.0,,,,3.3223,3.3223,100,S,48.1924,64.9665,73.643,20.1551,10.2467,40.6489,56.7265,25.6629
OR-57,OR,57,Clackamas Co FD1,Combo,799,229,134,0,14.7475,66.0714,43.8943,3139678.0,0,0.0,,,,4.3668,21.8341,100,S,63.3259,73.8325,41.2368,20.1551,22.7704,75.0954,16.5919,25.6629
OR-569,OR,569,Eugene Springfield Fire,Combo,989,757,229,0,11.0114,52.7132,5.2024,8991074.0,0,0.0,,,,1.321,0.0,100,S,83.3259,64.5161,80.5563,20.1551,56.926,39.1221,69.5067,25.6629
OR-144,OR,144,Gresham FD,Combo,958,586,168,0,10.1127,63.5135,2.7881,1996570.0,0,0.0,,,,1.7065,1.7065,100,S,87.5806,72.7496,86.5649,20.1551,67.3624,65.6489,80.9417,25.6629
OR-224,OR,224,Medford FD,Combo,656,221,104,0,12.2751,59.0909,2.8413,2120720.0,0,0.0,,,,13.5747,0.0,100,S,76.6073,68.8216,86.4434,20.1551,41.3662,54.5802,80.2691,25.6629
OR-291,OR,291,Portland Fire Bureau,Combo,1827,1827,682,0,11.5169,59.6125,1.9039,21244674.0,0,0.0,,,,10.9469,8.2102,100,S,80.6285,68.974,89.1574,20.1551,48.3871,55.916,86.7713,25.6629
OR-321,OR,321,Salem FD,Combo,744,735,169,0,11.1736,62.069,1.7254,4468801.0,0,0.0,,,,10.8844,2.7211,100,S,82.4917,71.7758,89.684,20.1551,54.0797,62.2137,87.8924,25.6629
PA-39060,PA,39060,Allentown Fire Department,Career,1111,368,205,0,13.9118,59.4059,11.8224,386000.0,140,126.0126,6,5.4005,100.0,24.4565,16.3043,100,S,67.9811,68.9408,70.1863,48.3179,29.7913,55.5344,50.2242,64.7727
PA-48010,PA,48010,Bethlehem Fire Department,Career,549,120,34,0,9.8034,69.2308,10.9025,424638.0,113,205.8288,5,9.1075,100.0,16.6667,16.6667,100,S,88.9655,78.9495,71.4016,54.2842,72.1063,80.7252,52.2422,83.1439
PA-23081,PA,23081,Bureau of Fire,Career,634,348,248,0,9.1794,49.1228,52.5987,3083702.0,65,102.5237,2,3.1546,100.0,5.7471,14.3678,100,S,91.3404,52.0302,35.8358,46.957,81.4042,30.7252,12.5561,60.4167
PA-6777,PA,6777,City of Reading,Career,988,498,318,0,9.9865,51.1364,5.3116,719800.0,152,153.8462,1,1.0121,100.0,54.2169,18.0723,100,S,88.2091,64.0061,80.4213,50.3647,70.3985,36.4504,69.0583,70.0758
PA-22001,PA,22001,Harrisburg City Station 1,Career,607,293,166,0,10.7119,50.6329,5.9239,1267738.0,100,164.7446,4,6.5898,100.0,17.0648,40.9556,100,S,84.7664,63.9001,79.3276,51.2248,60.7211,34.7328,66.8161,73.8636
PA-2190,PA,2190,McKeesport Fire DepartmentAdm,Career,508,106,68,0,14.1377,54.1667,100.0,15400.0,31,61.0236,2,3.937,100.0,37.7358,18.8679,100,S,66.8242,65.2514,8.061,44.2787,27.1347,42.0802,0.7848,54.1667
PA-35050,PA,35050,Scranton Fire Department Headq,Career,876,304,175,0,10.8756,53.7313,16.8594,1570200.0,151,172.3744,8,9.1324,100.0,9.8684,16.4474,100,S,83.9321,64.9665,63.6916,51.84,58.2543,40.6489,40.3587,77.0833
PA-65079,PA,65079,Station 3,Volunteer,612,423,393,0,9.3327,53.8462,19.9858,280700.0,320,522.8758,6,9.8039,0.0,7.0922,2.3641,100,S,90.8287,65.0924,60.5995,73.1083,79.1271,41.2214,34.9776,98.8636
PA-67099,PA,67099,York City,Career,566,242,156,0,15.6892,50.5495,9.7626,2535150.0,80,141.3428,5,8.8339,67.5,45.4545,20.6612,100,S,58.2425,63.8935,73.0759,49.3413,16.6983,34.542,55.8296,67.803
RI-700,RI,700,Cranston Fire Dept,Combo,610,170,24,0,8.599,77.7778,,641000.0,0,0.0,,,,0.0,0.0,100,S,93.5039,84.0034,,20.1551,89.5636,92.9389,,25.6629
RI-2800,RI,2800,Providence Fire Dept,Combo,1112,499,153,0,9.2252,73.2824,,122000.0,0,0.0,,,,0.0,0.0,100,S,91.257,80.8969,,20.1551,80.8349,87.5954,,25.6629
RI-3800,RI,3800,West Warwick Fire Department,Combo,509,237,182,0,6.5746,80.0,,0.0,0,0.0,4,7.8585,,0.0,4.2194,100,S,98.0812,85.0136,,20.1551,98.6717,94.8473,,25.6629
RI-3900,RI,3900,Woonsocket Fire Dept,Combo,542,287,168,0,10.9368,78.2609,60.5023,80105.0,0,0.0,,,,0.0,0.0,100,S,83.6763,84.2088,31.542,20.1551,57.4953,93.5115,8.9686,25.6629
SC-10302,SC,10302,CFD Headquarters,Career,1195,574,290,0,7.9333,73.1034,3.2822,7460683.0,400,334.728,18,15.0628,100.0,12.1951,6.9686,100,S,95.406,80.8836,85.1472,63.092,93.7381,87.2137,77.3543,95.8333
SC-18105,SC,18105,Dorchester County Fire Rescue,Career,505,322,100,0,14.0847,43.8356,45.7151,5505800.0,142,281.1881,,,62.6761,6.2112,6.2112,100,S,67.069,49.427,40.0486,59.7333,27.8937,19.2748,15.4709,91.4773
SC-23111,SC,23111,Greenville City FD,Career,620,265,74,0,9.929,81.4815,0.7579,762543.0,150,241.9355,,,100.0,7.5472,3.7736,100,S,88.4316,85.6958,93.6133,56.8263,71.1575,95.8015,94.6188,87.5
SC-26501,SC,26501,Horry County Fire Rescue,Combo,1492,913,263,0,16.739,43.8503,29.9459,8426001.0,0,0.0,,,,29.5728,13.1435,100,S,52.525,49.4337,51.2422,20.1551,12.7135,19.4656,27.5785,25.6629
SC-32501,SC,32501,Lexington County Fire Service,Combo,1899,1089,339,0,16.0157,43.9252,24.202,5212967.0,0,0.0,,,,11.0193,9.1827,100,S,56.2959,49.4535,56.4272,20.1551,14.611,19.8473,32.287,25.6629
SC-26309,SC,26309,Myrtle Beach FD,Combo,574,320,120,0,10.054,68.8312,0.4293,2453800.0,0,0.0,,,,56.25,28.125,100,S,87.8754,78.8501,95.0986,20.1551,68.6907,80.1527,96.6368,25.6629
SC-10308,SC,10308,North Charleston FD,Combo,878,554,174,0,8.8823,68.75,2.1767,4898783.0,0,0.0,,,,1.8051,3.6101,100,S,92.3804,78.8004,88.3068,20.1551,84.8197,79.8664,84.5291,25.6629
